the_geom,capacity_mw,record_last_updated_dd_mm_yyyy,operator,name,renewable_or_non_renewable,technology_type,cartodb_id,development_status,county,region,country,lat,long,operational
0101000020E6100000F97F7AD8B0ABF2BF88BD50C076324A40,10,22/04/2015,Cetis,Lilbourne Wind Farm,Renewable,Wind Onshore,1344,Operational,Northamptonshire,East Midlands,England,52.394249,-1.1669167,15/12/2014
0101000020E6100000033A387DE285F2BFAB75E272BC2C4A40,4,16/06/2015,Airvolution Energy Ltd,M1 J18 Wind Turbines,Renewable,Wind Onshore,1345,Operational,Northamptonshire,East Midlands,England,52.349501,-1.1576867,15/12/2014
0101000020E61000008E45EC766A4CE4BF8066101FD8F94940,1.5,29/12/2014,Arnold White Estates (AWE Renewables),Double Arches Quarry Wind Turbine,Renewable,Wind Onshore,1346,Operational,Bedfordshire,Eastern,England,51.951908,-0.63432811,18/12/2014
0101000020E6100000C7FFF4D16FC0EABFE10A28D4D3EB4940,1.5,05/01/2015,AWE Renewables,Quarrendon Fields,Renewable,Wind Onshore,1347,Operational,Buckinghamshire,South East,England,51.842402,-0.83599082,18/12/2014
0101000020E6100000EF192E17965406C0F58590F3FEAD4940,8,19/06/2015,Wessex Solar Energy,Iwood Lane Solar Farm,Renewable,Solar Photovoltaics,1348,Operational,Avon,South West,England,51.359343,-2.7913019,19/12/2014
0101000020E6100000D5D40D6F31FAF5BF33DE567A6DD24940,46,29/12/2014,First Solar/Belectric/Foresight Solar Fund,Landmead Farm (East Hanney),Renewable,Solar Photovoltaics,1349,Operational,Oxfordshire,South East,England,51.643966,-1.3735823,19/12/2014
0101000020E6100000B470FECB5AAFF1BFBCE82B4833044A40,16.7,19/03/2015,INRG Solar,Turweston Solar Farm,Renewable,Solar Photovoltaics,1350,Operational,Buckinghamshire,South East,England,52.032815,-1.1053112,19/12/2014
0101000020E610000012B2A93B5A8A603FD0EFFB372F0A4A40,24,19/03/2015,Sun Edison,Bury Lane Fruit Farm,Renewable,Solar Photovoltaics,1351,Operational,Cambridgeshire,Eastern,England,52.079566,0.0020190966,19/12/2014
0101000020E6100000887A0B3554B610C08DCF64FF3CDB4940,16.2,19/03/2015,Brynteg Solar,Brynteg Farm,Renewable,Solar Photovoltaics,1352,Operational,Dyfed,Wales,Wales,51.712799,-4.1780556,22/12/2014
0101000020E610000094C217810C0804C0DBDB2DC901AD4940,2.5,18/05/2015,Bath & West Community Energy Ltd,Hunstrete,Renewable,Solar Photovoltaics,1353,Operational,Avon,South West,England,51.351617,-2.5039301,30/12/2014
0101000020E61000000EE7D0D84D5F00C063B6645584134A40,5,21/05/2013,Vale Green Energy,Rotherdale Farm,Renewable,Solar Photovoltaics,1354,Operational,Hereford and Worcester,West Midlands,England,52.152476,-2.0465352,01/01/2015
0101000020E6100000FC508AD2B5E1E1BFE3A430EF71524A40,3,17/03/2015,Lark Energy,Ketton solar farm - phase 2,Renewable,Solar Photovoltaics,1355,Operational,Leicestershire,East Midlands,England,52.644102,-0.55880252,10/01/2015
0101000020E6100000852BFB09C29014C05B5F24B4E5264940,7.2,30/03/2015,TRIG,Four Burrows Solar farm,Renewable,Solar Photovoltaics,1356,Operational,Cornwall,South West,England,50.303885,-5.1413652,12/01/2015
0101000020E61000008551DE017DA6EDBF04C8D0B1839C4A40,5.1,13/01/2015,Lightsource Renewable Energy,Westwood Farm Solar Park,Renewable,Solar Photovoltaics,1357,Operational,Nottinghamshire,East Midlands,England,53.222769,-0.92657328,12/01/2015
0101000020E610000081762C5B900A15C09D9FE238F0BE4C40,2,03/06/2015,Green Highland Renewables,Chonais Hydro,Renewable,Small Hydro,1358,Operational,Highland,Scotland,Scotland,57.491706,-5.2603163,15/01/2015
0101000020E61000003044F3A55C46F3BF10CF1264040E4A40,3,13/04/2015,Mr & Mrs C E R & S Buckley,Culworth House Solar Farm,Renewable,Solar Photovoltaics,1359,Operational,Northamptonshire,East Midlands,England,52.109509,-1.2046782,15/01/2015
0101000020E610000014229EF4D70ECEBF8F519E7939E04A40,1.7,22/04/2015,Countryside Solutions,The Limes Wind Turbines,Renewable,Wind Onshore,1360,Operational,Humberside,Yorkshire and Humber,England,53.751754,-0.23482799,15/01/2015
0101000020E6100000F247AC20613300C0207C28D192D14B40,13.8,20/01/2015,EDF,Barmoor South Wind Farm (Resubmission),Renewable,Wind Onshore,1361,Operational,Northumberland,North East,England,55.637293,-2.0250876,19/01/2015
0101000020E610000032AB930D4DD49ABFF48C7DC9C6434A40,4.7,29/01/2015,Lightsource Renewable Energy,Turves/Burtnhouse Solar Farm extension,Renewable,Solar Photovoltaics,1362,Operational,Cambridgeshire,Eastern,England,52.529504,-0.026200489,21/01/2015
0101000020E6100000E59A02999DE50EC0AA2C0ABB28044C40,12,07/05/2015,Falkirk Tod Hill Wind Limited,Tod Hill Farm Wind Turbines,Renewable,Wind Onshore,1363,Operational,Central,Scotland,Scotland,56.032493,-3.862117,22/01/2015
0101000020E6100000BB192433CD2ACE3F6F2EFEB6276C4940,8.9,27/01/2015,Haymaker Energy,Natewood Farm,Renewable,Solar Photovoltaics,1364,Operational,East Sussex,South East,England,50.844962,0.2356812,27/01/2015
0101000020E6100000E98024ECDB69FEBF45A165DD3F6E4940,13,19/03/2015,Orta Solar,Wedgehill Farm,Renewable,Solar Photovoltaics,1365,Operational,Dorset,South West,England,50.861324,-1.9008445,30/01/2015
0101000020E610000022DC099BA614F03FDE3994A12AEE4940,10.5,07/05/2015,Edgar Middleton,Bluegates Solar Park,Renewable,Solar Photovoltaics,1366,Operational,Essex,Eastern,England,51.860676,1.0050417,30/01/2015
0101000020E6100000C11238A7CC8CE23F86CABF9657FA4940,11.7,19/03/2015,Push Energy,Gosfield Airfield,Renewable,Solar Photovoltaics,1367,Operational,Essex,Eastern,England,51.955798,0.57968743,01/02/2015
0101000020E610000012ABF534166311C0BFF04A92E77C4940,5,14/05/2015,Lightsource Renewable Energy,Walland Farm,Renewable,Solar Photovoltaics,1368,Operational,Devon,South West,England,50.975817,-4.3467644,04/02/2015
0101000020E610000069A3DF63556114C05E2EE23B31274940,7.7,18/05/2015,British Solar Renewables,Nanteague Farm,Renewable,Solar Photovoltaics,1369,Operational,Cornwall,South West,England,50.30619,-5.0950523,05/02/2015
0101000020E61000006F8C5363F8A619C0D73043E389344B40,1.3,09/03/2015,Kingspan Energy,Gilford Road,Renewable,Solar Photovoltaics,1370,Operational,Co. Armagh,Northern Ireland,Northern Ireland,54.410458,-6.4130569,06/02/2015
0101000020E6100000B0FAC852908404C0800F5EBBB4814940,5.4,18/05/2015,PS Renewables,Sutton Montis Road Solar Park / Sutton Bridge Solar Farm,Renewable,Solar Photovoltaics,1371,Operational,Somerset,South West,England,51.013328,-2.5647284,10/02/2015
0101000020E61000008DCE9E701B420BC05854C4E924B74940,4.4,14/05/2015,Lightsource Renewable Energy,Treguff Farm - resubmission,Renewable,Solar Photovoltaics,1372,Operational,South Glamorgan,Wales,Wales,51.430814,-3.4072789,11/02/2015
0101000020E61000006E0FE7864B33F2BF4D66BCADF45A4940,7.3,07/05/2015,The Solar Building Company Ltd,East Fairlee,Renewable,Solar Photovoltaics,1373,Operational,Isle of Wight,South East,England,50.710592,-1.1375232,12/02/2015
0101000020E6100000A91A18D4125606C07BC1A73979854940,3,26/11/2014,TGC Renewables,Tengore Lane - resubmission,Renewable,Solar Photovoltaics,1374,Operational,Somerset,South West,England,51.042762,-2.7920281,12/02/2015
0101000020E61000006810D54AD71210C00919C8B3CBE54940,6.7,11/08/2015,Anesco,Saron Road solar park,Renewable,Solar Photovoltaics,1375,Operational,Dyfed,Wales,Wales,51.795279,-4.0183994,15/02/2015
0101000020E61000003DA1325937C911C03B51121269754940,4,16/02/2015,Airvolution,East Youlstone Wind Farm,Renewable,Wind Onshore,1376,Operational,Devon,South West,England,50.917269,-4.4465002,15/02/2015
0101000020E610000055B9F53F655101C0832F4CA60ABA4C40,6.9,07/05/2015,SAC Environment And Design,Hill of Skilmafilly Cloffrickford (Denmore) Wind Farm,Renewable,Wind Onshore,1377,Operational,Grampian,Scotland,Scotland,57.45345,-2.1647439,16/02/2015
0101000020E6100000C2F3F7F7BE8D06C09607E929728E4940,6.2,16/06/2015,juwi Renewable Energies,Redlands Farm,Renewable,Solar Photovoltaics,1378,Operational,Somerset,South West,England,51.112859,-2.8192119,18/02/2015
0101000020E6100000276728EE78F3F3BF32AA0CE36E4A4B40,4.8,03/08/2015,B F BIO GAS LTD,Teeside Green Energy Plant (Waste AD),Renewable,Anaerobic Digestion,1379,Operational,Cleveland,North East,England,54.581509,-1.2469415,20/02/2015
0101000020E6100000457D3782F94813C05C57CC086F3F4940,10,24/04/2015,REG & Blackrock,St. Breock Re-Power (Resubmission),Renewable,Wind Onshore,1380,Operational,Cornwall,South West,England,50.495576,-4.8212643,23/02/2015
0101000020E610000053E68B625E2CFBBF0F4240BE84CC4940,12.7,09/03/2015,Bluefield Solar,Roves Farm (Solar) - resubmission,Renewable,Solar Photovoltaics,1381,Operational,Wiltshire,South West,England,51.597801,-1.6983322,24/02/2015
0101000020E610000067203B14AA20FEBF03250516C06E4940,20.4,28/05/2015,Wirsol Solar UK,Verwood Solar Farm,Renewable,Solar Photovoltaics,1382,Operational,Dorset,South West,England,50.865237,-1.8829747,25/02/2015
0101000020E61000000B41B390251812C0E1270EA0DF0D4A40,8,16/06/2015,Next Energy Solar Fund,Llwyn Du Solar Farm,Renewable,Solar Photovoltaics,1383,Operational,Dyfed,Wales,Wales,52.108387,-4.5235808,26/02/2015
0101000020E6100000C874CF571C70E8BF6CE9D1544FCE4A40,68,27/02/2015,Scottish and Southern Energy (SSE),Keadby Wind Farm,Renewable,Wind Onshore,1384,Operational,Humberside,Yorkshire and Humber,England,53.611796,-0.76368539,26/02/2015
0101000020E6100000230CA8DCE9430FC01A6A1492CC904940,8.3,16/06/2015,juwi Renewable Energies,Capeland Farm,Renewable,Solar Photovoltaics,1385,Operational,Devon,South West,England,51.131243,-3.9081609,27/02/2015
0101000020E6100000BE9C7EF55D9E11C041649126DE9D4A40,15,16/04/2015,New Forest Energy Ltd,Bryn yr Odyn Solar Farm,Renewable,Solar Photovoltaics,1386,Operational,Isle of Anglesey,Wales,Wales,53.233342,-4.4046553,28/02/2015
0101000020E610000013622EA9DA0E06C02C616D8C9D884940,8.7,14/05/2015,Lightsource Renewable Energy,Somerton Door Farm,Renewable,Solar Photovoltaics,1387,Operational,Somerset,South West,England,51.067308,-2.757253,01/03/2015
0101000020E610000021133AF93E360AC00454388254D64940,13.4,31/03/2015,Conergy UK Ltd,Hendai Farm,Renewable,Solar Photovoltaics,1388,Operational,Mid Glamorgan,Wales,Wales,51.674454,-3.2764873,01/03/2015
0101000020E610000081F8AF62A7AE02C0556CCCEB88B54C40,3.2,05/03/2015,Green Cat Renewables,St Johns Wells Wind Cluster Extension,Renewable,Wind Onshore,1389,Operational,Grampian,Scotland,Scotland,57.418241,-2.3352802,01/03/2015
0101000020E6100000246827DE5C17FEBF10768A5583C24940,5,03/03/2015,Good Energy Generation,Rock Farm / Goldborough Farm,Renewable,Solar Photovoltaics,1390,Operational,Wiltshire,South West,England,51.519633,-1.8807038,02/03/2015
0101000020E6100000C297D3AFBE5B09C069E21DE049D14940,10,29/05/2015,Kronos Solar,Cwmcaesingrug Farm,Renewable,Solar Photovoltaics,1391,Operational,Mid Glamorgan,Wales,Wales,51.635067,-3.1697973,02/03/2015
0101000020E6100000BBF7CB82E4B8F5BF1EA8531EDD6C4A40,6.1,03/03/2015,Marks and Spencer plc,East Midlands Distribution Centre,Renewable,Solar Photovoltaics,1392,Operational,Leicestershire,East Midlands,England,52.850498,-1.3576398,02/03/2015
0101000020E61000001FC65A327D65F13FC748F60835E94940,13,19/05/2015,ESCO NRG,Chisbon Solar Farm (Frowick Lane),Renewable,Solar Photovoltaics,1393,Operational,Essex,Eastern,England,51.821931,1.0872776,05/03/2015
0101000020E61000008C67D0D03F01F3BFC8B60C384BA14A40,8,28/05/2015,Solarcentury / Magnetar Solar,Hunciecroft Farm,Renewable,Solar Photovoltaics,1394,Operational,Nottinghamshire,East Midlands,England,53.260108,-1.187805,06/03/2015
0101000020E61000009EA2D92BE2BA0CC098DC28B2D6DE4940,11.6,19/08/2015,INRG Solar,Hendre Fawr Farm,Renewable,Solar Photovoltaics,1395,Operational,West Glamorgan,Wales,Wales,51.740927,-3.5912517,06/03/2015
0101000020E610000023298EA8F5830FC05DDDB1D826D94940,6,29/05/2015,Wessex Solar Energy,Rhyd-y-Pandy Solar Farm,Renewable,Solar Photovoltaics,1396,Operational,West Glamorgan,Wales,Wales,51.696498,-3.9394334,06/03/2015
0101000020E610000019B03FE48870F1BFFD304278B4674940,1.2,23/03/2015,EvoEnergy,MMD Shipping Services,Renewable,Solar Photovoltaics,1397,Operational,Hampshire,South East,England,50.810195,-1.0899743,09/03/2015
0101000020E610000048533D997F3409C00664AF777FBC4940,30,07/04/2015,Viridor,Trident Park,Renewable,EfW Incineration,1398,Operational,South Glamorgan,Wales,Wales,51.47264,-3.150634,10/03/2015
0101000020E6100000B44E850D89FAED3F74D4D17135E84940,21.2,17/03/2015,NextEnergy Solar Fund,Langenhoe Solar Farm,Renewable,Solar Photovoltaics,1399,Operational,Essex,Eastern,England,51.814131,0.93683293,10/03/2015
0101000020E6100000B74F7DD6EB4CF1BF3FADA23F34714940,48,17/03/2015,Primrose Solar,Southwick Estate,Renewable,Solar Photovoltaics,1400,Operational,Hampshire,South East,England,50.884407,-1.0812796,10/03/2015
0101000020E6100000F08F7372F1FDEFBF9C6ED921FEA74A40,27,19/06/2015,Solarcentury / Magnetar Solar,Walkers Wood Solar Park,Renewable,Solar Photovoltaics,1401,Operational,Nottinghamshire,East Midlands,England,53.312443,-0.99974892,10/03/2015
0101000020E61000007D85BB69E9D009C0DA571EA4A76E4940,2,28/05/2015,Lumicity,Dunkeswell Airfield,Renewable,Solar Photovoltaics,1402,Operational,Devon,South West,England,50.864491,-3.2270077,11/03/2015
0101000020E61000004B5068FE3DAD00C05ED6C4025FA74940,16.6,28/05/2015,South West Solar Parks,Stokes Marsh Farm,Renewable,Solar Photovoltaics,1403,Operational,Wiltshire,South West,England,51.307587,-2.0845909,12/03/2015
0101000020E6100000A4946B651D29F4BFCB863595455B4940,6,19/08/2015,INRG Solar,Grange Farm,Renewable,Solar Photovoltaics,1404,Operational,Isle of Wight,South East,England,50.713061,-1.2600378,13/03/2015
0101000020E61000009928E730040D14C05378D0ECBAD54940,10,29/06/2015,Kronos Solar,Hoplass Farm,Renewable,Solar Photovoltaics,1405,Operational,Pembrokeshire,Wales,Wales,51.669767,-5.0127113,13/03/2015
0101000020E61000003D185D507216B4BF1536035C902D4A40,4.1,28/05/2015,Lightsource Renewable Energy,Wiggin Hill Solar Farm - Phase 2,Renewable,Solar Photovoltaics,1406,Operational,Cambridgeshire,Eastern,England,52.355968,-0.078467507,14/03/2015
0101000020E610000044317903CC9CF3BFD789CBF10AEC4940,13,14/04/2015,ROC Energy Ltd,Rowles Farm solar park,Renewable,Solar Photovoltaics,1407,Operational,Oxfordshire,South East,England,51.844084,-1.2257805,14/03/2015
0101000020E610000052F4881D02D1B3BF7F677BF4862D4A40,6.8,28/05/2015,Lightsource Renewable Energy,Wiggin Hill Solar Farm - Phase 1,Renewable,Solar Photovoltaics,1408,Operational,Cambridgeshire,Eastern,England,52.355681,-0.077407963,14/03/2015
0101000020E6100000DC679599D25AF0BFBEA4315A47B34940,1.7,13/04/2015,Andrew Wickens,Pierces Farm - resubmission,Renewable,Solar Photovoltaics,1409,Operational,Berkshire,South East,England,51.400615,-1.0221735,15/03/2015
0101000020E6100000CC37EC08F1B208C04A44F817417F4940,1.5,13/04/2015,Green Hedge Group,Taunton Racecourse,Renewable,Solar Photovoltaics,1410,Operational,Somerset,South West,England,50.994174,-3.0873738,15/03/2015
0101000020E6100000452A8C2D0459FA3F86A92D75902B4A40,3.9,13/04/2015,Green Hedge Group,Reydon Farm (resubmission),Renewable,Solar Photovoltaics,1411,Operational,Suffolk,Eastern,England,52.340346,1.6467325,15/03/2015
0101000020E6100000A81ABD1AA0940FC0944A7842AFD94940,9.3,13/04/2015,Anesco,Abergelli Glas Solar Farm,Renewable,Solar Photovoltaics,1412,Operational,Powys,Wales,Wales,51.700661,-3.947571,15/03/2015
0101000020E6100000883B2872D205FCBF53CBD6FA22CF4940,5,15/04/2015,JBM Solutions Ltd,Stanton solar park,Renewable,Solar Photovoltaics,1413,Operational,Wiltshire,South West,England,51.618255,-1.7514214,15/03/2015
0101000020E610000089844AB780CBFBBFA699EE75521B4A40,4.4,15/04/2015,JBM Solutions Ltd,Burton Farm,Renewable,Solar Photovoltaics,1414,Operational,Warwickshire,West Midlands,England,52.213454,-1.7371833,15/03/2015
0101000020E6100000C031BA72AC210EC0FA6184F068314940,8,13/04/2015,Green Hedge Group,Coombeshead Solar Farm,Renewable,Solar Photovoltaics,1415,Operational,Devon,South West,England,50.386015,-3.7664422,15/03/2015
0101000020E610000042C3AC61D053F1BFE63FA4DFBE7E4A40,5.6,13/04/2015,Anesco,Gedling Solar Farm,Renewable,Solar Photovoltaics,1416,Operational,Nottinghamshire,East Midlands,England,52.9902,-1.0829624,15/03/2015
0101000020E61000001DFFAAC88D67F6BF4E0D349F73CD4940,29,17/03/2015,Bluefield Solar,Elms Farm,Renewable,Solar Photovoltaics,1417,Operational,Oxfordshire,South East,England,51.605091,-1.4002817,16/03/2015
0101000020E6100000C187B77306EBF2BF0475CAA31BEF4940,12.5,27/01/2015,INRG Solar,New Stone House,Renewable,Solar Photovoltaics,1418,Operational,Oxfordshire,South East,England,51.868031,-1.1823792,16/03/2015
0101000020E6100000F70FD88B578FF7BF795C548B885A4A40,13.9,14/05/2015,Solstice Renewables Ltd,Packington Solar Farm,Renewable,Solar Photovoltaics,1419,Operational,Leicestershire,East Midlands,England,52.707292,-1.4724956,16/03/2015
0101000020E61000001F84807C09450CC04B3CA06CCA4B4940,6.5,14/05/2015,Solstice Renewables,Sawmills Solar Farm,Renewable,Solar Photovoltaics,1420,Operational,Devon,South West,England,50.592115,-3.5337095,16/03/2015
0101000020E61000001538D906EE8013C09F58A7CAF72C4940,8.3,07/05/2015,Good Energy Generation,Carloggas Farm Solar Park,Renewable,Solar Photovoltaics,1421,Operational,Cornwall,South West,England,50.351312,-4.875908,17/03/2015
0101000020E6100000E40E400F5AF4F0BF18B49080D1D54940,21.3,06/05/2015,Chalgrove Solar,Easington Farm (Chalgrove),Renewable,Solar Photovoltaics,1422,Operational,Oxfordshire,South East,England,51.670456,-1.0596562,17/03/2015
0101000020E610000040DAFF006B1514C0B5F97FD591D54940,5.3,28/05/2015,Elgin Energy EsCo,Wogaston Solar Farm,Renewable,Solar Photovoltaics,1423,Operational,Pembrokeshire,Wales,Wales,51.668513,-5.020916,17/03/2015
0101000020E6100000DA0418963F9FFCBFEF1CCA5015BD4C40,1180,May 2015,Scottish and Southern: Thermal,Peterhead,Non-renewable,CCGT,1629,Operational,,,Scotland,57.477213,-1.788879,2000
0101000020E6100000D36C7940346613C0EC134031B2484940,6.5,31/03/2015,Richard Jones,Treswarrow Solar Park,Renewable,Solar Photovoltaics,1424,Operational,Cornwall,South West,England,50.567938,-4.8498087,18/03/2015
0101000020E6100000E7C73E4CEB04DD3F1990BDDEFD6F4940,4,14/05/2015,Lightsource Renewable Energy,St Francis Farm,Renewable,Solar Photovoltaics,1425,Operational,East Sussex,South East,England,50.874935,0.45342524,19/03/2015
0101000020E610000012C7157200F80AC0B29FC55224514940,4.8,31/03/2015,Clinton Devon Estates,Liverton Farm,Renewable,Solar Photovoltaics,1426,Operational,Devon,South West,England,50.633921,-3.3710946,19/03/2015
0101000020E610000011B9AED2BC67D0BF9E7B0F971C134A40,14.6,13/05/2015,Lightsource Renewable Energy,Waterloo solar park,Renewable,Solar Photovoltaics,1427,Operational,Bedfordshire,Eastern,England,52.14931,-0.25633164,19/03/2015
0101000020E6100000AEE64A4E37BAF1BFCDCCCCCCCC9E4A40,16,03/08/2015,Solarcentury / Magnetar Solar,Welbeck Solar / Hazel Gap,Renewable,Solar Photovoltaics,1428,Operational,Nottinghamshire,East Midlands,England,53.240625,-1.1079629,19/03/2015
0101000020E61000007F1711209EE00AC0062B4EB516964940,6.8,28/05/2015,Anesco,Higher Bye Farm,Renewable,Solar Photovoltaics,1429,Operational,Somerset,South West,England,51.172568,-3.3596766,19/03/2015
0101000020E6100000CD6ED2D96E2703C098141F9F90634940,5,28/05/2015,Sovereign Energy Partners LLP - Charles Houston -,Bourne Park (Solar),Renewable,Solar Photovoltaics,1430,Operational,Dorset,South West,England,50.777851,-2.3942544,19/03/2015
0101000020E61000004983DBDAC2531BC0CCB6D3D688F84C40,1.5,17/03/2015,North Harris Trust,Monan Hill Wind Turbines,Renewable,Wind Onshore,1431,Operational,Highland,Scotland,Scotland,57.941676,-6.831798,19/03/2015
0101000020E6100000160A64B832EFE43F0DFCA886FDAE4940,18,07/05/2015,FH Dean Ltd,Iwade Solar Farm,Renewable,Solar Photovoltaics,1432,Operational,Kent,South East,England,51.367112,0.65419899,19/03/2015
0101000020E6100000B943F59C154DEFBF6CD102B4AD8E4940,5.4,14/05/2015,Lightsource Renewable Energy,Barley Wood Farm Lane (Gaston Lane - resubmission),Renewable,Solar Photovoltaics,1433,Operational,Hampshire,South East,England,51.114676,-0.97815972,20/03/2015
